Date,AAPL,BA,T,MGM,AMZN,IBM,TSLA,GOOG,FB,TWTR,NFLX,sp500
1/9/2019,153.309998,343.829987,30.1,27.610001,1659.420044,120.690002,338.529999,1074.660034,144.229996,32.25,319.959991,2584.959961
1/10/2019,153.800003,352.609985,30.4,28,1656.219971,121.790001,344.970001,1070.329956,144.199997,33.09,324.660004,2596.639893
1/11/2019,152.289993,352.899994,30.870001,28,1640.560059,121.459999,347.26001,1057.189941,143.800003,32.869999,337.589996,2596.26001
1/14/2019,150,350.359985,30.620001,27.4,1617.209961,120.389999,334.399994,1044.689941,145.389999,32.369999,332.940002,2582.610107
1/15/2019,153.070007,352.23999,30.6,27.34,1674.560059,121.730003,344.429993,1077.150024,148.949997,33.02,354.640015,2610.300049
1/16/2019,154.940002,352.059998,30.559999,27.48,1683.780029,121.620003,346.049988,1080.969971,147.539993,32.470001,351.390015,2616.100098
1/17/2019,155.860001,359.089996,30.639999,27.74,1693.219971,122.190002,347.309998,1089.900024,148.300003,32.849998,353.190002,2635.959961
1/18/2019,156.820007,364.730011,30.959999,28.559999,1696.199951,123.82,302.26001,1098.26001,150.039993,33.27,339.100006,2670.709961
1/22/2019,153.300003,357.899994,30.58,27.870001,1632.170044,122.519997,298.920013,1070.52002,147.570007,32.25,325.160004,2632.899902
1/23/2019,153.919998,358.609985,30.889999,27.809999,1640.02002,132.889999,287.589996,1075.569946,144.300003,30.969999,321.98999,2638.699951
1/24/2019,152.699997,358.269989,30.6,27.889999,1654.930054,132.529999,291.51001,1073.900024,145.830002,31.610001,326.670013,2642.330078
1/25/2019,157.759995,364.200012,30.66,28.700001,1670.569946,133.970001,297.040009,1090.98999,149.009995,32.900002,338.049988,2664.76001
1/28/2019,156.300003,362.970001,30.67,28.459999,1637.890015,134.270004,296.380005,1070.079956,147.470001,33.130001,335.660004,2643.850098
1/29/2019,154.679993,364.910004,30.700001,28.360001,1593.880005,134.330002,297.459991,1060.619995,144.190002,31.639999,328.899994,2640
1/30/2019,165.25,387.720001,29.370001,28.99,1670.430054,134.380005,308.769989,1089.060059,150.419998,32.259998,340.660004,2681.050049
1/31/2019,166.440002,385.619995,30.059999,29.440001,1718.72998,134.419998,307.019989,1116.369995,166.690002,33.560001,339.5,2704.100098
2/1/2019,166.520004,387.429993,30,29.75,1626.22998,134.100006,312.209991,1110.75,165.710007,33.189999,339.850006,2706.530029
2/4/2019,171.25,397,29.610001,29.549999,1633.310059,135.190002,312.890015,1132.800049,169.25,33.939999,351.339996,2724.870117
2/5/2019,174.179993,410.179993,29.629999,29.51,1658.810059,135.550003,321.350006,1145.98999,171.160004,34.369999,355.809998,2737.699951
2/6/2019,174.240005,411.109985,29.559999,29.610001,1640.26001,136.320007,317.220001,1115.22998,170.490005,34.16,352.190002,2731.610107
2/7/2019,170.940002,405.170013,29.450001,28.9,1614.369995,133.190002,307.51001,1098.709961,166.380005,30.799999,344.709991,2706.050049
2/8/2019,170.410004,404.910004,29.549999,28.969999,1588.219971,133.710007,305.799988,1095.060059,167.330002,30.01,347.570007,2707.879883
2/11/2019,169.429993,403.950012,29.709999,28.99,1591,133.990005,312.839996,1095.01001,165.789993,30.23,345.730011,2709.800049
2/12/2019,170.889999,410.720001,29.809999,28.870001,1638.01001,136.050003,311.809998,1121.369995,165.039993,30.389999,359.970001,2744.72998
2/13/2019,170.179993,410.579987,29.84,29.23,1640,137.520004,308.170013,1120.160034,164.070007,31.120001,351.769989,2753.030029
2/14/2019,170.800003,409.820007,29.790001,27.370001,1622.650024,136.479996,303.769989,1121.670044,163.949997,30.959999,359.070007,2745.72998
2/15/2019,170.419998,417.970001,30.469999,28.209999,1607.949951,138.029999,307.880005,1113.650024,162.5,31.23,356.869995,2775.600098
2/19/2019,170.929993,416.26001,30.629999,28.469999,1627.579956,138.699997,305.640015,1118.560059,162.289993,31.65,361.920013,2779.76001
2/20/2019,172.029999,421.549988,30.85,28.809999,1622.099976,138,302.559998,1113.800049,162.559998,31.370001,359.910004,2784.699951
2/21/2019,171.059998,417.579987,30.83,28.35,1619.439941,137.839996,291.230011,1096.969971,160.039993,30.76,356.970001,2774.879883
2/22/2019,172.970001,424.049988,31.15,27.709999,1631.560059,139.25,294.709991,1110.369995,161.889999,31.709999,363.019989,2792.669922
2/25/2019,174.229996,426.869995,31.129999,27.700001,1633,139.460007,298.769989,1109.400024,164.619995,31.99,363.910004,2796.110107
2/26/2019,174.330002,426.769989,31.219999,27.68,1636.400024,139.720001,297.859985,1115.130005,164.130005,31.01,364.970001,2793.899902
2/27/2019,174.869995,435.440002,31.059999,27.16,1641.089966,139.169998,314.73999,1116.050049,162.809998,30.41,362.869995,2792.379883
2/28/2019,173.149994,439.959991,31.120001,26.75,1639.829956,138.130005,319.880005,1119.920044,161.449997,30.780001,358.100006,2784.48999
3/1/2019,174.970001,440.619995,30.82,26.98,1671.72998,139.199997,294.790009,1140.98999,162.279999,30.620001,357.320007,2803.689941
3/4/2019,175.850006,432.690002,29.98,26.84,1696.170044,138.429993,285.359985,1147.800049,167.369995,30.5,351.040009,2792.810059
3/5/2019,175.529999,430.119995,29.950001,26.889999,1692.430054,137.880005,276.540009,1162.030029,171.259995,31.030001,354.299988,2789.649902
3/6/2019,174.520004,424.459991,29.809999,26.969999,1668.949951,136.979996,276.23999,1157.859985,172.509995,30.799999,359.609985,2771.449951
3/7/2019,172.5,422.559998,29.92,26.450001,1625.949951,135.360001,276.589996,1143.300049,169.130005,30.120001,352.600006,2748.929932
3/8/2019,172.910004,422.540009,29.959999,26.5,1620.800049,135.089996,284.140015,1142.319946,169.600006,30.040001,349.600006,2743.070068
3/11/2019,178.899994,400.01001,30.219999,26.57,1670.619995,137.710007,290.920013,1175.76001,172.070007,30.870001,358.859985,2783.300049
3/12/2019,180.910004,375.410004,30.629999,26.610001,1673.099976,138.279999,283.359985,1193.199951,171.919998,31.16,356.269989,2791.52002
3/13/2019,181.710007,377.140015,30.280001,26.57,1690.810059,138.559998,288.959991,1193.319946,173.369995,31.299999,361.209991,2810.919922
3/14/2019,183.729996,373.299988,30.280001,26.450001,1686.219971,138.789993,289.959991,1185.550049,170.169998,31.030001,358.820007,2808.47998
3/15/2019,186.119995,378.98999,30.67,26.02,1712.359985,139.429993,275.429993,1184.459961,165.979996,31.219999,361.459991,2822.47998
3/18/2019,188.020004,372.279999,30.799999,26.25,1742.150024,140.210007,269.48999,1184.26001,160.470001,31.08,363.440002,2832.939941
3/19/2019,186.529999,373.429993,30.68,26.57,1761.849976,140.490005,267.470001,1198.849976,161.570007,31.27,358.779999,2832.570068
3/20/2019,188.160004,376.160004,30.51,26.25,1797.27002,139.600006,273.600006,1223.969971,165.440002,32.57,375.220001,2824.22998
3/21/2019,195.089996,372.700012,31.059999,26.9,1819.26001,141.440002,274.019989,1231.540039,166.080002,32.610001,377.869995,2854.879883
3/22/2019,191.050003,362.170013,31.07,26.09,1764.77002,139.449997,264.529999,1205.5,164.339996,33.02,361.01001,2800.709961
3/25/2019,188.740005,370.459991,30.77,25.75,1774.26001,139.179993,260.420013,1193,166.289993,32.59,366.230011,2798.360107
3/26/2019,186.789993,370.380005,31.389999,25.780001,1783.76001,140.220001,267.769989,1184.619995,167.679993,33.060001,359.970001,2818.459961
3/27/2019,188.470001,374.209991,31.4,25,1765.699951,139.240005,274.829987,1173.02002,165.869995,32.279999,353.369995,2805.370117
3/28/2019,188.720001,374.440002,31.01,25.459999,1773.420044,139.919998,278.619995,1168.48999,165.550003,32.869999,354.609985,2815.439941
3/29/2019,189.949997,381.420013,31.360001,25.66,1780.75,141.100006,279.859985,1173.310059,166.690002,32.880001,356.559998,2834.399902
4/1/2019,191.240005,391.540009,31.950001,26.59,1814.189941,143.300003,289.179993,1194.430054,168.699997,33.439999,366.959991,2867.189941
4/2/2019,194.020004,390.75,31.629999,26.77,1813.97998,143,285.880005,1200.48999,174.199997,33.75,367.720001,2867.23999
4/3/2019,195.350006,384.73999,31.870001,27,1820.699951,143.630005,291.809998,1205.920044,173.539993,34.380001,369.75,2873.399902
4/4/2019,195.690002,395.859985,31.98,27.15,1818.859985,142.779999,267.779999,1215,176.020004,34.419998,367.880005,2879.389893
4/5/2019,197,391.929993,32.349998,27.440001,1837.280029,143.279999,274.959991,1207.150024,175.720001,34.720001,365.48999,2892.73999
4/8/2019,200.100006,374.519989,32.389999,27.559999,1849.859985,143.389999,273.200012,1203.839966,174.929993,34.860001,361.410004,2895.77002
4/9/2019,199.5,369.040009,31.75,26.48,1835.839966,142.110001,272.309998,1197.25,177.580002,35.139999,364.709991,2878.199951
4/10/2019,200.619995,364.940002,31.879999,26.639999,1847.329956,143.020004,276.059998,1202.160034,177.820007,34.75,363.920013,2888.209961
4/11/2019,198.949997,370.160004,32.200001,26.940001,1844.069946,143.779999,268.420013,1204.619995,177.509995,34.580002,367.649994,2888.320068
4/12/2019,198.869995,379.640015,32.200001,27.35,1843.060059,144.350006,267.700012,1217.869995,179.100006,34.369999,351.140015,2907.409912
4/15/2019,199.229996,375.459991,32.02,27.280001,1844.869995,143.899994,266.380005,1221.099976,179.649994,34.709999,348.869995,2905.580078
4/16/2019,199.25,381.720001,32.25,27.440001,1863.040039,145.139999,273.359985,1227.130005,178.869995,34.459999,359.459991,2907.060059
4/17/2019,203.130005,377.519989,31.950001,27.559999,1864.819946,139.110001,271.230011,1236.339966,178.779999,34.48,354.73999,2900.449951
4/18/2019,203.860001,380.070007,32.029999,27.52,1861.689941,140.330002,273.26001,1236.369995,178.279999,34.400002,360.350006,2905.030029
4/22/2019,204.529999,375.170013,32.080002,27.200001,1887.310059,138.889999,262.75,1248.839966,181.440002,34.389999,377.339996,2907.969971
4/23/2019,207.479996,374.019989,32.099998,27.51,1923.77002,140.440002,263.899994,1264.550049,183.779999,39.77,381.890015,2933.679932
4/24/2019,207.160004,375.459991,30.790001,27.790001,1901.75,139.949997,258.660004,1256,182.580002,39.290001,374.230011,2927.25
4/25/2019,205.279999,382.799988,30.34,27.75,1902.25,138.630005,247.630005,1263.449951,193.259995,38.48,368.329987,2926.169922
4/26/2019,204.300003,380.790009,30.68,28.309999,1950.630005,139.440002,235.139999,1272.180054,191.490005,38.669998,374.850006,2939.879883
4/29/2019,204.610001,379.049988,30.879999,28.6,1938.430054,139.050003,241.470001,1287.579956,194.779999,39.779999,371.829987,2943.030029
4/30/2019,200.669998,377.690002,30.959999,26.629999,1926.52002,140.270004,238.690002,1188.47998,193.399994,39.91,370.540009,2945.830078
5/1/2019,210.520004,376.799988,30.790001,25.84,1911.52002,140.559998,234.009995,1168.079956,193.029999,39.290001,378.809998,2923.72998
5/2/2019,209.149994,375.799988,30.620001,25.67,1900.819946,139.589996,244.100006,1162.609985,192.529999,39.950001,379.059998,2917.52002
5/3/2019,211.75,376.459991,30.700001,25.99,1962.459961,140.25,255.029999,1185.400024,195.470001,40.799999,385.029999,2945.639893
5/6/2019,208.479996,371.600006,30.59,25.5,1950.550049,140.380005,255.339996,1189.390015,193.880005,40.23,378.670013,2932.469971
5/7/2019,202.860001,357.230011,30.530001,24.870001,1921,137.639999,247.059998,1174.099976,189.770004,38.619999,370.459991,2884.050049
5/8/2019,202.899994,359.75,30.299999,25.67,1917.77002,138,244.839996,1166.27002,189.539993,38.580002,364.369995,2879.419922
5/9/2019,200.720001,354.130005,30.379999,25.549999,1899.869995,135.339996,241.979996,1162.380005,188.649994,38.790001,362.75,2870.719971
5/10/2019,197.179993,354.670013,30.620001,25.629999,1889.97998,135.320007,239.520004,1164.27002,188.339996,38.450001,361.040009,2881.399902
5/13/2019,185.720001,337.369995,30.469999,25.360001,1822.680054,131.419998,227.009995,1132.030029,181.539993,36.59,345.26001,2811.870117
5/14/2019,188.660004,343.040009,31.09,25.93,1840.119995,133.309998,232.309998,1120.439941,180.729996,36.93,345.609985,2834.409912
5/15/2019,190.919998,345.640015,31.25,26.1,1871.150024,134.399994,231.949997,1164.209961,186.270004,37.900002,354.98999,2850.959961
5/16/2019,190.080002,353.809998,31.620001,26.530001,1907.569946,135.880005,228.330002,1178.97998,186.990005,38.299999,359.309998,2876.320068
5/17/2019,189,355.019989,31.799999,25.889999,1869,134.320007,211.029999,1162.300049,185.300003,37.5,354.450012,2859.530029
5/20/2019,183.089996,352.790009,32.189999,25.35,1858.969971,135.119995,205.360001,1138.849976,182.720001,37.150002,348.109985,2840.22998
5/21/2019,186.600006,358.75,32.41,25.780001,1857.52002,136.449997,205.080002,1149.630005,184.820007,37.470001,354.269989,2864.360107
5/22/2019,182.779999,352.779999,32.279999,25.82,1859.680054,136.350006,192.729996,1151.420044,185.320007,38.580002,359.730011,2856.27002
5/23/2019,179.660004,350.549988,32.139999,25.370001,1815.47998,132.389999,195.490005,1140.77002,180.869995,37.189999,352.209991,2822.23999
5/24/2019,178.970001,354.899994,32.27,25.540001,1823.280029,132.279999,190.630005,1133.469971,181.059998,37.41,354.390015,2826.060059
5/28/2019,178.229996,354.880005,31.93,25.32,1836.430054,130.460007,188.699997,1134.150024,184.309998,37.290001,355.059998,2802.389893
5/29/2019,177.380005,348.799988,31.91,25.360001,1819.189941,129.690002,189.860001,1116.459961,182.190002,36.849998,349.190002,2783.02002
5/30/2019,178.300003,349.869995,31.860001,25.34,1816.319946,129.570007,188.220001,1117.949951,183.009995,37.139999,351.850006,2788.860107
5/31/2019,175.070007,341.609985,30.58,24.82,1775.069946,126.989998,185.160004,1103.630005,177.470001,36.439999,343.279999,2752.060059
6/3/2019,173.300003,338.890015,31.09,23.870001,1692.689941,128.270004,178.970001,1036.22998,164.149994,34.43,336.630005,2744.449951
6/4/2019,179.639999,344.619995,31.48,25.639999,1729.560059,132.690002,193.600006,1053.050049,167.5,36.099998,353.399994,2803.27002
6/5/2019,182.539993,348.75,31.68,25.959999,1738.5,131.490005,196.589996,1042.219971,168.169998,36.330002,355.730011,2826.149902
6/6/2019,185.220001,350.640015,32.099998,26.49,1754.359985,132.220001,205.949997,1044.339966,168.330002,36.59,357.130005,2843.48999
6/7/2019,190.149994,353.700012,32.490002,26.280001,1804.030029,133.309998,204.5,1066.040039,173.350006,37.93,360.869995,2873.340088
6/10/2019,192.580002,353.799988,31.93,27.42,1860.630005,134.740005,212.880005,1080.380005,174.820007,37.639999,352.01001,2886.72998
6/11/2019,194.809998,349.329987,32.110001,27.969999,1863.699951,135.949997,217.100006,1078.719971,178.100006,37.209999,351.269989,2885.719971
6/12/2019,194.190002,347.029999,32.18,27.700001,1855.319946,134.869995,209.259995,1077.030029,175.039993,37.490002,345.559998,2879.840088
6/13/2019,194.149994,348.859985,32.290001,27.719999,1870.300049,135.759995,213.910004,1088.77002,177.470001,36.34,343.429993,2891.639893
6/14/2019,192.740005,347.160004,32.349998,27.66,1869.670044,135.149994,214.919998,1085.349976,181.330002,36.150002,339.730011,2886.97998
6/17/2019,193.889999,354.899994,32.299999,27.549999,1886.030029,134.949997,225.029999,1092.5,189.009995,36.439999,350.619995,2889.669922
6/18/2019,198.449997,373.959991,32.439999,28.219999,1901.369995,136.380005,224.740005,1103.599976,188.470001,36.650002,357.119995,2917.75
6/19/2019,197.869995,368.559998,32.41,27.74,1908.790039,137.080002,226.429993,1102.329956,187.479996,36.290001,363.519989,2926.459961
6/20/2019,199.460007,374.880005,32.540001,28.01,1918.189941,138.850006,219.619995,1111.420044,189.529999,35.439999,365.209991,2954.179932
6/21/2019,198.779999,371.839996,32.450001,27.700001,1911.300049,139.199997,221.860001,1121.880005,191.139999,35.02,369.209991,2950.459961
6/24/2019,198.580002,373.98999,32.580002,27.92,1913.900024,139.350006,223.639999,1115.52002,192.600006,35.580002,371.040009,2945.350098
6/25/2019,195.570007,369.320007,32.549999,27.620001,1878.27002,138.360001,219.759995,1086.349976,188.839996,34.720001,360.299988,2917.379883
6/26/2019,199.800003,374.940002,32.529999,27.870001,1897.829956,138.520004,219.270004,1079.800049,187.660004,35.220001,362.200012,2913.780029
6/27/2019,199.740005,364.019989,32.98,28.440001,1904.280029,138.520004,222.839996,1076.01001,189.5,34.75,370.019989,2924.919922
6/28/2019,197.919998,364.01001,33.509998,28.57,1893.630005,137.899994,223.460007,1080.910034,193,34.900002,367.320007,2941.76001
7/1/2019,201.550003,356.459991,33.43,28.690001,1922.189941,139.880005,227.169998,1097.949951,193,36.080002,374.600006,2964.330078
7/2/2019,202.729996,354.160004,33.84,28.879999,1934.310059,140.220001,224.550003,1111.25,195,36.220001,375.429993,2973.01001
7/3/2019,204.410004,354.470001,33.98,28.889999,1939,141.539993,234.899994,1121.579956,197.199997,36.02,381.720001,2995.820068
7/5/2019,204.229996,355.859985,34.299999,29.23,1942.910034,141.380005,233.100006,1131.589966,196.399994,36.25,380.549988,2990.409912
7/8/2019,200.020004,351.119995,34.25,28.9,1952.319946,140.570007,230.339996,1116.349976,195.759995,36.450001,376.160004,2975.949951
7/9/2019,201.240005,353.089996,33.540001,29.23,1988.300049,139.330002,230.059998,1124.829956,199.210007,37.650002,379.929993,2979.629883
7/10/2019,203.229996,352.299988,33.759998,29.129999,2017.410034,140.470001,238.919998,1140.47998,202.729996,37.470001,381,2993.070068
7/11/2019,201.75,359,33.459999,28.790001,2001.069946,141.240005,238.600006,1144.209961,201.229996,37.209999,379.5,2999.909912
7/12/2019,203.300003,365.329987,33.650002,29.02,2011,142.740005,245.080002,1144.900024,204.869995,37.84,373.25,3013.77002
7/15/2019,205.210007,361.609985,33.709999,29.379999,2020.98999,143.320007,253.5,1150.339966,203.910004,38.68,366.600006,3014.300049
7/16/2019,204.5,362.75,33.580002,29.41,2009.900024,143.529999,252.380005,1153.579956,203.839996,37.990002,365.98999,3004.040039
7/17/2019,203.350006,369.519989,33.259998,28.860001,1992.030029,143.070007,254.860001,1146.349976,201.800003,37.700001,362.440002,2984.419922
7/18/2019,205.660004,361.109985,33.09,28.76,1977.900024,149.630005,253.539993,1146.329956,200.779999,37.66,325.209991,2995.110107
7/19/2019,202.589996,377.359985,32.790001,28.59,1964.52002,149.679993,258.179993,1130.099976,198.360001,36.77,315.100006,2976.610107
7/22/2019,207.220001,373.420013,32.130001,28.35,1985.630005,149.740005,255.679993,1138.069946,202.320007,37.580002,310.619995,2985.030029
7/23/2019,208.839996,373.070007,32.09,29.200001,1994.48999,150.380005,260.170013,1146.209961,202.360001,37.900002,307.299988,3005.469971
7/24/2019,208.669998,361.429993,33.240002,29.709999,2000.810059,150.029999,264.880005,1137.810059,204.660004,38.73,317.940002,3019.560059
7/25/2019,207.020004,348.089996,33.810001,29.370001,1973.819946,150.389999,228.820007,1132.119995,200.710007,38.119999,326.459991,3003.669922
7/26/2019,207.740005,345,34.150002,30.469999,1943.050049,151.360001,228.039993,1250.410034,199.75,41.52,335.779999,3025.860107
7/29/2019,209.679993,340.209991,34.34,30.469999,1912.449951,150.880005,235.770004,1239.410034,195.940002,41.5,332.700012,3020.969971
7/30/2019,208.779999,347.459991,34.18,30.549999,1898.530029,149.770004,242.259995,1225.140015,197.039993,41,325.929993,3013.179932
7/31/2019,213.039993,341.179993,34.049999,30.02,1866.780029,148.240005,241.610001,1216.680054,194.229996,42.310001,322.98999,2980.379883
8/1/2019,208.429993,334.290009,34.119999,29.4,1855.319946,150.320007,233.850006,1209.01001,192.729996,42.080002,319.5,2953.560059
8/2/2019,204.020004,339.559998,34.169998,28.65,1823.23999,147.25,234.339996,1193.98999,189.020004,42.849998,318.829987,2932.050049
8/5/2019,193.339996,331.059998,33.490002,27.940001,1765.130005,140.759995,228.320007,1152.319946,181.729996,40.369999,307.630005,2844.73999
8/6/2019,197,332.450012,33.959999,28.23,1787.829956,140.729996,230.75,1169.949951,184.509995,41.32,310.100006,2881.77002
8/7/2019,199.039993,331.380005,34.060001,28.27,1793.400024,139.110001,233.419998,1173.98999,185.149994,41.73,304.290009,2883.97998
8/8/2019,203.429993,336.350006,34.540001,28.9,1832.890015,140.100006,238.300003,1204.800049,190.160004,42.07,315.899994,2938.090088
8/9/2019,200.990005,337.549988,34.540001,28.85,1807.579956,136.130005,235.009995,1188.01001,187.850006,41.529999,308.929993,2918.649902
8/12/2019,200.479996,332.940002,34.48,28.43,1784.920044,134.119995,229.009995,1174.709961,185.369995,40.48,310.829987,2882.699951
8/13/2019,208.970001,332.859985,34.860001,28.860001,1824.339966,135.789993,235,1197.27002,188.449997,41.810001,312.279999,2926.320068
8/14/2019,202.75,320.420013,34.09,27.74,1762.959961,131.25,219.619995,1164.290039,179.710007,40.650002,299.109985,2840.600098
8/15/2019,201.740005,328,34.34,27.93,1776.119995,131.919998,215.639999,1167.26001,182.589996,40.09,295.76001,2847.600098
8/16/2019,206.5,330.450012,34.970001,28.309999,1792.569946,133.759995,219.940002,1177.599976,183.699997,40.580002,302.799988,2888.679932
8/19/2019,210.350006,333.779999,35.380001,28.77,1816.119995,135.039993,226.830002,1198.449951,186.169998,41.700001,309.380005,2923.649902
8/20/2019,210.360001,331.75,34.98,28.809999,1801.380005,133,225.860001,1182.689941,183.809998,42.290001,298.98999,2900.51001
8/21/2019,212.639999,339.98999,35.16,28.51,1823.540039,134.25,220.830002,1191.25,183.550003,42.799999,297.809998,2924.429932
8/22/2019,212.460007,354.410004,35.389999,28.51,1804.660034,134.320007,222.149994,1189.530029,182.039993,42.18,296.929993,2922.949951
8/23/2019,202.639999,356.01001,34.82,27.780001,1749.619995,129.570007,211.399994,1151.290039,177.75,41,291.440002,2847.110107
8/26/2019,206.490005,359.040009,34.93,28.040001,1768.869995,129.990005,215,1168.890015,180.360001,41.439999,294.980011,2878.379883
8/27/2019,204.160004,354.730011,34.720001,27.889999,1761.829956,131.169998,214.080002,1167.839966,181.300003,42.139999,291.029999,2869.159912
8/28/2019,205.529999,359.970001,34.959999,28.139999,1764.25,132.759995,215.589996,1171.02002,181.759995,41.68,291.769989,2887.939941
8/29/2019,209.009995,362.73999,35.150002,28.15,1786.400024,134.880005,221.710007,1192.849976,185.570007,42.490002,296.779999,2924.580078
8/30/2019,208.740005,364.089996,35.259998,28.059999,1776.290039,135.529999,225.610001,1188.099976,185.669998,42.650002,293.75,2926.459961
9/3/2019,205.699997,354.420013,35.380001,27.09,1789.839966,134.100006,225.009995,1168.390015,182.389999,41.959999,289.290009,2906.27002
9/4/2019,209.190002,356.529999,35.720001,27.48,1800.619995,136.320007,220.679993,1181.410034,187.139999,43.360001,291.519989,2937.780029
9/5/2019,213.279999,360.299988,35.889999,27.98,1840.719971,140.970001,229.580002,1211.380005,190.899994,45.299999,293.25,2976
9/6/2019,213.259995,363,36.25,28.299999,1833.51001,140.570007,227.449997,1204.930054,187.490005,45.419998,290.170013,2978.709961
9/9/2019,214.169998,358.779999,36.790001,28.4,1831.349976,142.600006,231.789993,1204.410034,188.759995,44.259998,294.339996,2978.429932
9/10/2019,216.699997,369.48999,37.580002,28.799999,1820.550049,145.050003,235.539993,1206,186.169998,43.25,287.98999,2979.389893
9/11/2019,223.589996,382.940002,38.740002,28.75,1822.98999,143.600006,247.100006,1220.170044,188.490005,43.25,288.269989,3000.929932
9/12/2019,223.089996,375.630005,38.380001,29.17,1843.550049,143.619995,245.869995,1234.25,187.470001,43.200001,288.859985,3009.570068
9/13/2019,218.75,379.76001,37.91,29.07,1839.339966,143.669998,245.199997,1239.560059,187.190002,42.630001,294.149994,3007.389893
9/16/2019,219.899994,378.850006,37.310001,29.690001,1807.839966,142.479996,242.809998,1231.300049,186.220001,42.759998,294.290009,2997.959961
9/17/2019,220.699997,384.200012,37.16,29.6,1822.550049,142.199997,244.789993,1229.150024,188.080002,43.240002,298.600006,3005.699951
9/18/2019,222.770004,386.410004,36.759998,29.51,1817.459961,142.220001,243.490005,1232.410034,188.139999,43.240002,291.559998,3006.72998
9/19/2019,220.960007,384.440002,37.150002,29.059999,1821.5,142.970001,246.600006,1238.709961,190.139999,42.93,286.600006,3006.790039
9/20/2019,217.729996,379.390015,37.91,28.85,1794.160034,141.880005,240.619995,1229.930054,189.929993,43.23,270.75,2992.070068
9/23/2019,218.720001,377.029999,37.599998,28.620001,1785.300049,142.070007,241.229996,1234.030029,186.820007,43.380001,265.920013,2991.780029
9/24/2019,217.679993,381.649994,37.380001,28.4,1741.609985,141.679993,223.210007,1218.76001,181.279999,41.419998,254.589996,2966.600098
9/25/2019,221.029999,386.200012,37.380001,28.27,1768.329956,143.160004,228.699997,1246.52002,182.800003,42.5,264.75,2984.870117
9/26/2019,219.889999,386.890015,37.380001,27.68,1739.839966,143.550003,242.559998,1241.390015,180.110001,42.439999,263.309998,2977.620117
9/27/2019,218.820007,382.859985,37.43,27.27,1725.449951,143.240005,242.130005,1225.089966,177.100006,41.349998,263.079987,2961.790039
9/30/2019,223.970001,380.470001,37.84,27.719999,1735.910034,145.419998,240.869995,1219,178.080002,41.200001,267.619995,2976.73999
10/1/2019,224.589996,374.940002,37.41,27.68,1735.650024,143.660004,244.690002,1205.099976,175.809998,40.25,269.579987,2940.25
10/2/2019,218.960007,367.359985,37.080002,27.110001,1713.22998,141.690002,243.130005,1176.630005,174.600006,39.700001,268.029999,2887.610107
10/3/2019,220.820007,372.070007,37.189999,27.25,1724.420044,142.020004,233.029999,1187.829956,179.380005,40,268.149994,2910.629883
10/4/2019,227.009995,375.700012,37.509998,27.290001,1739.650024,142.990005,231.429993,1209,180.449997,40.360001,272.790009,2952.01001
10/7/2019,227.059998,376.540009,37.66,27.25,1732.660034,141.279999,237.720001,1207.680054,179.679993,40.799999,274.459991,2938.790039
10/8/2019,224.399994,374.100006,37.48,26.35,1705.51001,138.380005,240.050003,1189.130005,177.75,39.700001,270.720001,2893.060059
10/9/2019,227.029999,374.959991,37.049999,26.799999,1721.98999,139.669998,244.529999,1202.310059,179.850006,39.5,267.529999,2919.399902
10/10/2019,230.089996,371,37.419998,27.43,1720.26001,141.130005,244.740005,1208.670044,180.029999,39.540001,280.480011,2938.129883
10/11/2019,236.210007,374.920013,37.580002,28.08,1731.920044,142.759995,247.889999,1215.449951,184.190002,40.360001,282.929993,2970.27002
10/14/2019,235.869995,373.179993,37.470001,27.969999,1736.430054,142.039993,256.959991,1217.140015,183.279999,39.779999,285.529999,2966.149902
10/15/2019,235.320007,370.959991,37.900002,27.870001,1767.380005,143,257.890015,1243.01001,188.889999,40.279999,284.25,2995.679932
10/16/2019,234.369995,372.429993,37.790001,27.43,1777.430054,142.110001,259.75,1243.640015,189.550003,39.91,286.279999,2989.689941
10/17/2019,235.279999,369.059998,37.810001,27.639999,1787.47998,134.259995,261.970001,1253.069946,190.389999,39.610001,293.350006,2997.949951
10/18/2019,236.410004,344,38.470001,27.870001,1757.51001,134.089996,256.950012,1245.48999,185.850006,38.990002,275.299988,2986.199951
10/21/2019,240.509995,331.059998,38.23,28,1785.660034,132.580002,253.5,1246.150024,189.759995,40.09,278.049988,3006.719971
10/22/2019,239.960007,337,38.169998,27.709999,1765.72998,133.960007,255.580002,1242.800049,182.339996,38.810001,266.690002,2995.98999
10/23/2019,243.179993,340.5,37.740002,28.030001,1762.170044,134.380005,254.679993,1259.130005,186.149994,38.830002,271.269989,3004.52002
10/24/2019,243.580002,344.549988,36.82,28.219999,1780.780029,134.070007,299.679993,1260.98999,186.380005,30.75,271.5,3010.290039
10/25/2019,246.580002,339.829987,36.91,28.15,1761.329956,135.440002,328.130005,1265.130005,187.889999,30.299999,276.820007,3022.550049
10/28/2019,249.050003,340.880005,38.490002,28.549999,1777.079956,135.970001,327.709991,1290,189.399994,30.059999,281.859985,3039.419922
10/29/2019,243.289993,348.929993,38.060001,28.530001,1762.709961,133.820007,316.220001,1262.619995,189.309998,29.85,281.209991,3036.889893
10/30/2019,243.259995,346.059998,38.200001,28.629999,1779.98999,135.25,315.01001,1261.290039,188.25,29.860001,291.450012,3046.77002
